GeneID,GSM4459880,GSM4459881,GSM4459882,GSM4459885,GSM4459886,GSM4459887
998,14.42,15.79,14.39,13.32,11.83,15.66
54361,0.1737,0.1301,1.591,0.2484,0.3839,0.2617
105376845,0.08524,0.04876,0.1815,0.02502,0.06642,0.07594
105376850,0.02007,0.04592,0.0641,0.06283,0.02085,0.0298
107985377,0,0,0,0,0,0
100616433,0,0,0.3429,0,0,0
105376856,0,0,0.02187,0,0,0
9923,11.53,11.84,10.89,9.05,9.903,9.526
2046,11.84,23.02,10.76,17.33,16.04,17.2
102466615,0,0.2096,0,0,0,0
712,0,0.03763,0.01751,0.03862,0,0
714,0,0.3092,0.01598,0,0,0
713,0,0.01826,0,0,0,0
2048,31.07,34.69,38.02,30.98,32.5,39.94
100616391,0,0,0.2593,0.2859,0,0
100422914,87.51,96.41,120.1,83.43,100.4,106.5
646262,3.881,3.397,3.118,2.128,2.904,2.208
729059,0.039,0.2677,0.1246,0.3663,0.1216,0.3127
23028,52.33,62.4,54.15,48.07,46.46,55.03
100422866,0,0,0,0,0,0
7798,3.142,3.202,3.617,3.75,2.886,3.122
3352,0.04226,0.02417,0.07499,0.09096,0.02195,0.04392
100996511,0.2104,0.3058,0.327,0.5141,0.4372,0.4002
10236,28.39,31.53,26.94,25.65,24.1,27.69
80818,10.01,11.2,12.15,10.73,9.918,10.83
148898,2.909,3.113,3.423,4.053,4.324,3.565
6920,0.4095,0.4774,0.5868,1.414,0.9653,1.213
55616,5.625,6.084,7.007,7.243,6.509,6.181
1870,0.06355,0.1492,0.2137,0.212,0.0417,0.1132
101928163,0.01648,0.01885,0.03508,0.03868,0.01712,0
105376859,0.373,0.3334,0.3723,0.4516,0.3633,0.3219
3399,7.483,11.47,83.27,49.23,15.79,18.65
107984928,0,0,0,0,0,0
259283,0,0,0,0,0,0.01262
6135,526.1,674.9,580.1,641.8,597.6,576.8
6924,18.66,22.89,20.81,16.38,16.39,16.86
100506963,12.64,14.39,12.49,10.81,10.93,11.45
57095,34.73,38.75,45.35,31.63,31.88,30.79
105376860,8.663,9.117,8.762,8.441,8.685,7.447
11313,18.47,20.52,18.03,20.94,19.12,18.47
2582,13.09,13.91,14.74,13.88,13.94,12.52
3155,21.25,23.55,21.58,22.22,22.13,19.2
105376861,0.08297,0.06328,0.1472,0,0.1437,0.09855
2517,3.9,4.55,3.869,4.62,4.433,4.603
1269,0.003159,0.06504,0.003363,0.003708,0.003281,0.002814
107984929,0,0,0,0,0,0
100616492,0,0,0,0,0,0
55629,22.84,28.96,19.47,22.58,21.49,27.28
10772,8.558,10.05,7.405,8.493,9.51,10.37
105378615,0,0,0,0,0,0
105376863,0,0,0,0,0.01752,0.01502
107984931,0.05578,0,0,0,0,0
127294,0.0104,0,0.02584,0.04477,0.007203,0.01544
107985737,0,0,0,0,0,0
105376864,0,0,0.02632,0,0,0.01468
58985,0,0.007847,0.007303,0,0,0.006111
163702,0.5878,0.4034,0.7384,0.7176,0.6025,0.4189
284632,0,0.01237,0,0,0,0
105376871,0,0,0,0,0,0
57822,0.01128,0.03871,0.01801,0.1523,0.04101,0.09545
90529,5.893,6.981,4.763,5.775,5.859,5.735
57185,12.31,13.16,10.44,11.35,10.71,10.68
100750325,0.3768,0.3879,0.3209,0.6634,0.7046,0.3692
11123,6.783,8.771,5.346,7.071,6.249,7.592
100506985,1.601,2.442,1.42,1.903,1.834,2.139
400746,0.2946,0.6487,0.1788,0.3831,0.2962,0.4064
10250,19.57,22.28,20.97,18.04,18.96,17.17
25932,25.78,27.46,19.38,20.46,18.86,21.3
105376876,0,0,0,0,0,0.02135
864,0.01629,0.004659,0.01734,0.03347,0.004231,0.007256
102465437,0,0,0,0,0,0
107984932,0,0,0.01442,0,0,0
105376878,0,0,0,0.001479,0,0
100616365,0,0,0,0,0,0
105376879,0,0,0,0,0,0
25949,19.33,22.26,20.79,18.37,17.09,20.69
57035,5.918,6.869,5.405,6.046,5.9,5.752
105376882,0.0204,0.07,0.06515,0,0,0
6007,0.2163,0.1631,0.2303,0.01731,0.03575,0.0219
23585,19.06,19.68,14.52,16.21,14.89,18.39
6006,7.096,7.836,5.16,6.727,6.44,6.963
55219,16.47,18.31,15.32,13.72,13.91,15.43
26119,0.403,0.4276,0.3754,0.9648,0.5701,0.5267
57134,4.438,5,6.119,10.72,6.606,5.972
57190,33.33,35.64,35.64,39.74,36,38.81
56181,30.16,30.65,29.19,29.83,31.55,29.16
646471,3.657,3.89,4.138,3.998,4.015,3.54
79000,4.718,4.857,4.044,4.556,4.635,4.351
164091,3.992,4.795,4.56,4.483,4.147,4.085
3925,87.43,113.3,104.1,98.39,83.62,101
100500808,131.4,142,150.2,107.4,129.6,165.8
105376885,0.06121,0,0,0.05389,0.06359,0.04089
5051,9.011,11.11,6.021,8.04,8.149,7.528
101928216,0.6642,0.8548,0.4988,0.8981,0.9057,0.8717
2134,1.102,1.931,0.8288,2.197,1.908,2.034
7780,0.8359,0.8859,0.602,0.6133,0.5427,0.553
105376910,0.01904,0.02178,0,0,0.009888,0.008479
84676,0.05609,0.09625,0.03981,0.05487,0.08741,0.07495
149420,4.26,4.476,3.799,3.013,3.275,4.3
105376886,0,0,0,0,0,0
79927,0.2782,0.1714,0.2279,0.1675,0.1334,0.1525
110806296,0.2096,0.6895,0.5022,0.3076,0.3812,0.1634
51042,67.98,81.92,64.34,68.86,76.28,72.07
10256,2.375,2.395,2.87,2.421,2.102,1.733
378807,0.04806,0.01833,0.05969,0.06582,0.02496,0.007135
101928303,0.6113,0.8688,0.4733,0.4784,0.3656,0.6105
64793,13.06,15.21,11.61,11.47,12.46,9.866
83442,64.93,69.44,64.97,82.56,71.1,73.62
91544,20.26,26.46,18.82,22.81,25.62,24.3
1043,0.3848,0.04891,0.1366,0.3012,0.2665,0.3047
55057,0.05761,0.02713,0.1154,0.03182,0.05281,0.06037
257101,0,0,0,0,0,0
79727,0.06467,0.1309,0.06885,0.03504,0.05685,0.03988
79947,26.87,33.33,20.76,27.69,25.39,22.89
101928324,0.7132,1.02,0.5695,0.8671,0.7938,0.5672
3151,183.8,232.5,158.4,150,151.3,165.6
6195,3.961,4.606,3.565,5.282,5.031,4.166
100302190,0,0,0,0,0,0
105376888,0.02318,0.02652,0.03702,0,0.01204,0
101928728,0.8627,0.9972,0.641,0.7174,0.7469,0.7605
8289,47.91,53.51,49.97,45.27,43.43,46.37
55650,5.467,5.597,4.964,5.331,5.616,4.948
84243,15.27,14.87,12.5,12.42,14.01,12.28
2810,0.07633,0.08732,0.09752,0.08961,0.01586,0.8976
54707,11.69,12.15,10.63,9.809,10.64,10.79
63906,10.83,13.21,10.16,9.763,10.15,9.618
10726,40.05,43.76,44.78,38.4,36.98,32.65
8431,0.01239,0.08502,0.02638,0.04363,0.05148,0.02207
126695,0.1504,0.1377,0.1708,0.2119,0.1667,0.1251
388610,7.866,5.333,7.91,8.536,13.11,7.635
115572,0.1593,0.1534,0.2053,0.7086,0.3048,0.2912
101928391,0.0815,0.09324,0.06508,0.02392,0.06351,0.09076
6548,6.753,6.956,6.308,7.056,6.859,6.229
102723760,0,0,0,0,0,0
105376890,0,0.7204,0,0,0.02726,0
23038,61.85,57.46,45.54,43.51,52.12,37.93
84065,20.21,23.23,23.13,20.18,20.07,20.01
644961,0.7228,0.5771,0.7375,0.6895,0.7197,0.5903
84958,0.4589,1.04,0.4056,0.9556,0.5398,0.5863
9064,1.175,1.002,1.742,2.098,2.047,1.379
8547,0.01884,0,0.1805,0.04423,0.1174,0.03356
388611,0,0,0,0.03142,0,0.01192
2827,0.327,0.4383,0.8953,0.6472,0.3009,0.4162
10163,15.31,16.2,17.37,17.83,16.34,16.08
105376892,0,0.008244,0.007672,0,0.01497,0.01284
27245,8.671,11.69,10.54,9.167,8.884,10.13
2268,0.01147,0.006562,0.01221,0.01347,0.00596,0.02044
111216282,0,0,0,0.05316,0,0
2537,17.45,23.32,16.91,19.36,16.74,19.79
199870,2.76,2.773,2.276,1.983,2.346,2.239
23673,24.28,27.34,22.72,20.64,21.2,20.35
5511,25.03,28.15,23.87,22.6,21.62,23.56
677774,0.1203,0.1376,0,0.2824,0,0.5358
9473,0.2408,0.2672,0.1709,0.257,0.1971,0.1495
6118,44.48,47.62,37.69,27.92,26.47,29.23
27293,0.03529,0.03364,0.04383,0.145,0.07944,0.1781
55113,1.833,2.591,1.462,2.708,1.948,2.614
2140,7.142,7.557,6.244,7.344,7.183,7.66
5724,0.3407,0.3256,0.2186,0.2301,0.257,0.291
22826,61.76,71.24,62.1,56.29,56.61,59.34
93974,35.56,39.53,33.66,35.5,34.67,38.53
83667,15.17,12.39,16.07,16.39,15.04,13.17
54797,6.725,7.076,7.094,6.165,6.071,6.851
65979,6.89,8.268,7.714,7.871,7.29,7.904
1104,5.695,6.086,6.931,7.567,6.38,6.831
8420,2.051,2.171,2.574,2.848,2.494,3.056
6080,0.3859,0.7725,1.335,1.699,1.303,2.32
26768,0.3896,0.6686,0.9333,2.173,1.113,1.302
54952,8.651,11.4,10.68,8.9,8.432,9.119
85028,4.495,5.561,6.234,5.299,4.689,4.046
692212,1.997,1.999,2.392,3.809,1.556,2.224
677838,2.304,3.514,4.088,2.705,2.713,3.284
677825,2.572,4.499,2.738,3.374,3.143,2.695
692073,2.533,2.216,3.014,2.799,3.251,3.186
115273,0.3879,0.4649,0.6785,0.7698,0.6621,0.6418
6883,7.587,8.451,7.698,7.293,6.906,6.619
105378616,0.1251,0.1636,0.2474,0.3148,0.4829,0.3663
26824,0.1479,0.1692,0.315,0.3473,0.6147,0.3953
10691,6.18,6.704,5.037,4.248,4.599,4.974
51441,31.41,36.65,27.71,29.22,26.3,30.65
4985,1.387,2.415,0.9971,3.485,1.928,2.02
2035,39.51,38.05,27.47,23.38,32.19,24.64
399474,5.821,5.479,3.964,3.463,4.961,4.229
6429,47.25,52.75,55.92,46.77,49.76,42.94
51102,7.065,7.403,6.92,7.072,8.245,6.163
10076,15.6,11.67,15.86,16.23,19.57,12.04
101928460,0.02789,0,0.009897,0,0.009658,0.01656
107984933,0.1493,0.1708,0.07947,0.1314,0.03878,0.2327
107984934,0.009689,0.03325,0,0,0,0.008631
101929406,0,0,0.02799,0,0,0
105378617,0,0,0,0.006995,0,0.005308
105378618,0.0413,0,0,0.07273,0.04291,0.1104
4146,0.4275,0.5547,0.4108,0.4774,0.6012,0.3576
100129196,0.8767,1.103,0.9437,1.281,1.042,0.6248
7805,0.1692,0.1222,0.2464,0.2926,0.111,0.08724
100616164,0,0,0,0,0,0
105378620,0,0,0,0.003189,0,0
105378621,0,0,0,0,0,0
105378622,0,0.0224,0.06253,0.1609,0.04068,0.06976
400748,0,0.0159,0.0148,0.008159,0,0.006191
9672,24.75,28.95,61.35,25.25,24.04,24.57
9698,36.5,39.82,38.85,34.15,33.91,34.33
692234,1.135,2.336,2.174,1.332,0.943,0.8086
692235,1.588,2.336,1.45,1.332,1.179,0.8086
692200,0.2662,0.6092,0.2835,0.3126,0,0
107984935,0.2091,0.2392,0.1113,0.4909,0.1086,0.2794
79570,5.984,6.577,14.34,7.453,5.643,9.237
9410,29.79,38.19,30.43,29.89,27.5,28.35
51538,22.28,25.93,24.44,22.98,22.4,21.31
2170,2.314,2.349,3.297,2.523,2.497,1.964
105378623,0.1184,0,0.04201,0,0.041,0
107985470,0.02739,0.03134,0.08749,0.09647,0.02846,0.0488
347735,3.421,3.913,4.829,5.188,4.719,5.073
105378625,0.05182,0.03952,0.1103,0.02028,0.01795,0
105379772,0.06569,0,0.06993,0,0,0
149086,0,0,0.01006,0,0,0
284551,0,0.008334,0,0.008552,0,0.01298
105378626,0.003438,0,0.00366,0.004036,0.007144,0.003063
64129,0.01677,0,0,0.2067,0.1742,0.1718
3061,1.496,1.62,1.678,1.358,1.699,1.481
553115,19.92,20.73,19.76,18.07,18.49,18.57
107985471,2.444,2.374,2.283,2.734,2.012,2.526
105378628,0.2395,0.2242,0.09273,0.1534,0.1131,0.1552
1307,1.667,2.681,1.589,3.615,2.62,2.981
101929444,0.1539,0.2641,0.1229,0.5872,0.2398,0.1028
576,8.157,8.976,17.71,9.176,11.54,9.276
100423028,0.2627,0,0,0.3084,0,0
90853,0.1338,0.1257,0.4324,0.9873,0.3872,0.3022
8073,30.72,30.15,29.6,27.71,29.32,33.47
10657,71.56,80.96,73.74,68.98,68.42,76.63
55116,4.057,4.615,4.615,4.229,4.376,4.721
100847018,0,0.7743,0.3603,0,0.7032,0
23633,16.51,16.32,15.84,15.14,15.24,13.92
200081,15.75,16.59,15.78,17.35,16.21,16.03
79140,11.34,14.49,11.58,11.08,10.8,11.64
56063,2.976,3.788,3.195,3.638,3.453,3.241
55721,5.152,5.802,4.984,4.851,4.707,4.542
149069,0.9069,1.007,1.126,1.378,1.321,1.093
8668,84.52,96.79,91.33,85.29,79.68,80.26
339483,3.196,3.362,4.153,3.934,4.151,3.728
84734,1.223,1.278,1.347,1.386,1.358,1.127
3932,0,0,0,0,0,0
3065,23.12,29.89,21.51,24.8,23.23,24.75
65108,261,318.1,336.6,272.5,256.5,352.6
105378629,0.4717,0.7734,0.6361,0.4245,0.6371,0.5182
81629,2.603,2.712,2.91,3.132,2.897,2.683
100128071,3.085,3.072,2.92,4.36,3.799,4.072
55108,29.29,36.5,31.47,28.42,28.69,26.8
728116,0.6069,0.705,0.961,0.6467,0.54,0.6349
653121,2.068,1.921,1.73,1.689,1.545,1.883
102723870,0.5295,0.3461,0.6442,0.7992,0.7072,0.6064
339487,6.527,7.466,5.145,6.129,4.805,5.87
5928,29.51,32.42,23.63,25.79,24.64,30.63
81493,5.668,5.538,4.124,4.728,4.74,6.617
57648,2.248,2.033,4.902,4.757,3.741,3.388
8565,51.07,51.61,54.5,47.94,45.7,37.04
64766,5.695,6.295,5.502,5.328,5.172,6.283
252995,12.97,13.44,11.55,10.6,12.22,14.37
105378631,0.1347,0.113,0.1721,0.09491,0.1773,0.09602
3208,6.113,6.027,9.483,6.413,7.641,5.653
113452,16.78,14.27,12.83,20.24,19.71,16.46
105378632,0,0,0,0.0427,0.07558,0.0324
127544,12.83,14.81,12.29,12.15,13.7,11.45
204,16.88,18.79,15.77,17.77,17.98,17.7
105378635,0.02797,0.03199,0.02978,0.06566,0,0.02491
113451,2.582,2.652,2.19,2.428,2.548,2.155
112268224,0.03082,0.1763,0.09842,0.05426,0.1121,0.08235
55223,1.616,1.642,2.039,1.752,1.872,1.656
149076,10.17,12.49,13.28,10.33,10.56,11.16
127550,0.1952,0.08932,0.1663,0.09166,0.06084,0.08694
1912,64.77,72.69,57.17,55.93,57.46,53.66
100500853,94.25,121.1,88.01,84.86,89.62,74.71
101929464,0.04075,0.09324,0.2603,0.09568,0.3387,0.1089
7579,1.998,2.462,1.975,1.804,1.905,1.788
114784,1.103,1.295,1.364,2.475,1.09,1.422
105378638,0,0.01383,0.01287,0.01419,0.01256,0
127540,0,0,0,0,0.008854,0
402779,0,0,0,0,0,0
84970,0.1793,0.1486,0.1646,0.392,0.2377,0.3305
105378639,0,0,0,0,0,0
105378640,0,0,0,0,0,0
105378641,0,0,0.008234,0,0.008035,0.02067
693137,0,0,0,0,0,0
105378642,0.01365,0.03123,0.05813,0.05608,0.04963,0.06079
2709,0.1965,0.07024,0.1438,0.1586,0.2424,0.2735
127534,0.05609,0.05133,0.02389,0.03951,0.06993,0.2298
2707,0.01687,0.0193,0.07185,0.1089,0.07012,0.1202
2701,0.02001,0.01144,0.1065,0.08221,0.03118,0.01782
113444,2.444,2.785,2.409,2.577,2.184,2.684
58512,1.247,1.164,3.325,1.139,1.344,1.053
653160,0.455,0.7142,0.4957,0.7951,0.7256,0.5279
100506144,2.137,2.321,2.298,4.486,2.893,3.288
9204,3.731,3.706,2.814,3.533,3.269,3.709
79830,0.6656,0.7198,0.5535,0.6331,0.5401,0.7704
105378644,0.0171,0.07823,0.06371,0.05018,0.07105,0.04569
6421,37.78,42.6,32.52,32.91,31.79,37.37
9202,17.96,19.16,16.15,15.02,15.16,17.73
100861513,5.482,3.782,3.427,3.473,3.119,5.581
79932,22.49,25.02,20.2,21.63,21.47,19.61
23154,26.21,28.19,33.65,27.71,29.97,24.46
339488,1.5,1.851,2.131,1.655,1.476,1.298
105378645,0.3514,0.5628,0.8551,0.66,0.5737,0.322
5690,21.09,22.56,22.28,19.17,20.09,19.77
105378646,0.01191,0.02724,0.05071,0,0,0
127703,9.216,9.19,15.03,8.089,8.523,8.174
63967,1.282,0.9544,0.9729,0.7497,1.072,0.6187
192670,9.163,9.202,8.407,7.299,7.92,8.009
26523,7.931,8.664,7.821,6.441,6.893,7.421
192669,1.542,1.542,1.473,1.404,1.458,1.488
105378647,0.03684,0.08429,0.07845,0,0.03828,0.03282
27285,3.447,5.116,4.454,3.846,4.125,4.478
54936,27.15,28.05,29.76,25.85,27.08,27.41
1296,0.9768,0.4233,0.39,6.502,2.441,4.44
27095,24.81,28.9,24.68,25.72,23.98,25.62
55700,33.17,37.24,54.91,34.16,35.09,33.48
9967,36.07,43.08,38.34,36.36,35.31,33.77
79729,8.66,9.744,11.87,10.82,13.8,8.886
55194,4.028,4.678,5.191,7.079,8.421,6.662
83931,22.77,24.44,25.26,24.24,23.18,22.62
84967,19.69,17.53,25.61,19.6,20.6,19.73
127700,8.561,11.28,8.319,9.186,9.04,8.822
109616970,0,0.1744,0.1623,0.1789,0,0.2716
107984940,0.06015,0.4816,0,0,0,0
64960,24.31,33.82,28.26,28.68,24.08,24.47
1441,0,0.006177,0.005749,0.006339,0,0.00481
107984941,0.08279,0.1326,0.01763,0.1166,0.0344,0.01475
105378648,0.01051,0.01202,0.01119,0.03701,0.02184,0
2899,6.085,9.312,16.88,7.316,6.931,6.31
100422898,0,0,0,0,0,0
107984942,0.04656,0,0.07436,0.06377,0.03225,0.03457
728431,1.091,0.8804,0.9386,1.774,1.192,1.321
80149,0.3637,0.3345,0.41,0.5609,0.3482,0.5336
102465438,0,0,0,0,0,0
64769,15.61,18.97,15.88,12.99,12.56,14.33
100847010,3.328,1.904,0.7086,3.516,1.383,2.372
105378649,2.046,2.251,1.659,1.464,1.437,1.84
79753,7.213,8.186,6.321,5.667,5.64,6.672
7802,16.55,21.64,15.43,15.57,12.82,17.17
29889,18.25,22.01,17.51,18.92,16.04,15.93
284654,0.9815,1.926,0.782,0.9004,1.08,1.32
54955,7.796,9.197,7.581,7.814,7.634,7.291
55143,1.423,1.811,1.838,2.304,1.514,1.515
284656,4.881,7.057,3.663,8.232,7.399,7.886
105378650,0.1256,0.2873,0.08914,0.3932,0.4349,0.3729
149175,16.34,18.53,16.74,15.3,15.41,15.13
79693,15.13,17.58,13.83,14.35,13.66,12.34
127687,30.67,37.49,31.35,35.12,36.53,33.19
4520,5.136,5.093,4.335,4.061,4.167,4.096
3633,4.802,5.059,4.671,4.476,4.616,4.513
105378651,0.5984,0.6711,0.637,0.4683,0.6826,0.4703
10946,46.95,53.79,40.91,43.24,39.59,42.3
2275,1.312,1.341,2.445,3.04,2.021,2.61
51118,12.15,16.04,11.43,10.7,10.17,12.11
5453,1.832,2.404,9.601,1.929,5.087,3.66
107985103,0.1606,0.1513,0.4123,0.244,0.4809,0.3534
105378653,0.4262,0.5306,0.9742,0.8241,1.341,1.306
100500801,0,0,0.2147,0,0.4191,0.1797
105378655,0,0.00364,0.003387,0,0,0
105378654,0.008451,0.0145,0.06298,0.04464,0.03073,0.01882
339442,0,0.02001,0.05587,0.02054,0.01817,0.02337
105378657,0.06033,0.1725,0.5138,0.03541,0.03134,0.05374
107984943,0.04644,0,0.1483,0,0.04825,0
105378656,0,0,0,0,0,0
105378658,0,0,0,0,0,0
105378660,0,0,0,0,0,0
64121,9.578,8.256,9.309,8.394,9.115,9.077
100527950,0.7463,0.8451,0.605,0.8272,0.6691,0.9753
26292,1.386,1.621,1.077,1.517,1.205,1.734
105378663,0.1718,0.393,0.32,0.3529,0.2677,0.2678
81025,0.1488,0.1102,0.1398,0.1747,0.1273,0.2184
54933,0.1889,0.07963,0.1694,0.2218,0.124,0.1329
105378662,1.245,0.6878,0.7315,0.7562,0.8031,0.6503
79647,26.78,29.48,26.15,25.53,24.12,27.79
4725,148.6,167.5,157.3,188.4,159.1,164.3
23499,30.95,31.15,35.25,36.3,32.61,29.36
643314,4.799,4.525,4.344,3.619,3.908,3.632
105378950,0.009296,0.01063,0.04949,0.08731,0.01932,0.07453
353500,0.705,0.7695,0.8944,1.441,1.248,1.125
192217,0.166,0.114,0.2475,0.4808,0.4025,0.2366
728448,1.769,1.872,2.417,3.906,4.027,3.658
8761,31.27,36.42,30.14,33.39,31.18,30.62
101929516,22.06,22.02,19.63,21.61,19.65,18.65
677834,1.166,1,1.086,2.224,1.211,1.039
26508,15.13,12.97,10.66,13.89,9.992,15.41
84618,0.03608,0.08254,0.2689,0.1482,0.05622,0.08034
51440,2.467,2.171,11.33,1.998,3.497,1.832
10450,7.473,8.294,7.203,7.669,7.66,7.623
656,0.7652,0.8064,0.7268,1.752,0.9104,1.032
64064,0.2406,0.1751,0.2096,0.4365,0.3863,0.3215
105378666,0,0,0.03474,0,0,0
101929536,0.08348,0.0382,0.0711,0.3332,0.2428,0.1339
105378951,0.01521,0.0348,0.03238,0,0,0.0271
107985740,0,0.01546,0,0.01586,0.02807,0
105378665,0,0.1437,0,0,0,0
105378667,0.06201,0.02365,0.05502,0.02427,0.07516,0.009207
54802,4.718,5.858,5.068,5.219,5.21,5.223
4610,1.458,2.318,2.24,1.852,1.429,2.131
105378668,0.6074,1.245,1.078,0.7725,0.5259,0.8116
84879,8.103,9.548,8.175,7.775,7.471,4.847
105378669,0.04616,0.03168,0.01966,0.02168,0.03836,0.04112
10487,34.09,37.99,34.6,32.93,31.15,33.26
5538,49.29,44.64,38.45,41.85,44.76,46.55
105378671,0.01871,0,0.01992,0,0.03889,0
6018,10.97,8.949,8.599,7.201,8.003,11.48
127391,0.02869,0,0,0.03368,0,0
10269,7.733,8.777,5.344,6.992,5.975,7.963
1298,7.769,10.51,5.252,19.81,11.33,13.72
107984945,0.06735,0.1541,0.08963,0.07906,0.05248,0.135
64744,29.68,32.33,32.13,29.23,32.92,26.43
65243,1.722,2.207,2.05,1.72,1.584,2.188
339559,2.136,2.562,2.561,2.077,2.154,2.204
105378672,1.403,1.322,1.01,1.986,1.029,1.58
64789,3.951,3.936,4.41,3.497,3.426,3.647
127396,1.029,1.233,1.148,0.9985,1.099,1.092
105378673,0.02534,0.08697,0,0.02975,0.02633,0
9783,13.29,12.59,14.97,11.43,12.2,13.29
105378675,0.8905,0.5949,0.9557,0.7945,0.6809,1.06
105378674,0.009827,0.01124,0.01046,0.01154,0.01021,0.04377
100130557,1.751,2.154,1.684,1.879,1.897,1.627
4802,12.93,13.83,12.19,10.76,11.43,11.39
407034,0,0,0,0,0.2255,0.1933
407031,0,0,0,0,0,0
9132,0.5862,0.6025,1.824,0.8603,0.8327,0.6609
105378676,0,0,0.03207,0,0.03129,0.02683
163732,3.613,3.313,4.495,2.935,3.104,3.3
1503,6.118,7.746,7.192,6.706,5.623,6.476
100507178,1.019,1.333,1.09,0.9328,0.9897,0.9413
200172,0.4048,0.376,0.4494,0.4428,0.3415,0.3822
22955,15.94,19.4,16.11,15.14,14.99,13.51
100132074,16.44,32.84,24.18,15.62,17.21,22.4
101929901,0.2534,0.7537,0.4317,0.595,0.2633,0.316
105378678,0.03057,0.06994,0.07729,1.144,0.9527,0.6944
1907,0.1106,0.1266,0.07361,0.6981,0.3879,0.5051
59269,1.204,1.115,1.523,1.143,1.194,1.142
2981,0,0,0,0,0,0
2980,0,0,0.03561,0,0,0.0298
22887,13.01,13.78,13.26,10.45,10.85,11.44
284716,6.21,6.401,4.398,4.084,5.319,4.713
84217,0.585,0.785,0.551,0.8848,1.075,0.952
728621,0.9012,0.8568,0.8703,0.813,0.8776,0.9094
79717,6.609,5.98,4.618,5.085,5.185,6.737
10465,4.335,4.691,4.438,4.619,4.157,3.826
4904,230.4,287.2,234.8,237.5,239.6,220.4
149461,0.7928,0.6152,0.602,2.076,0.8582,1.269
64175,8.56,10.62,9.929,12.86,10.31,11.67
79078,6.398,7.525,6.052,5.447,5.308,6.091
105378683,1.944,2.641,1.811,1.331,1.683,1.84
100129924,0.5894,0.5653,0.5515,0.4124,0.4701,0.3819
107984946,0.8131,0.9301,0.9349,0.4581,0.7433,0.6084
374969,30.62,41.13,31.71,28.09,27.1,29.31
114625,6.934,8.326,5.181,6.086,6.878,5.907
51058,6.089,7.374,5.322,5.357,5.591,5.823
339539,0.02533,0.06761,0.1079,0.03965,0.0614,0.02256
6513,493.8,422.9,419.9,640.6,758.1,697.2
440584,12.95,13.33,11.23,5.673,5.869,4.732
440585,0.5027,0.8413,0.5464,0.1801,0.2089,0.1273
10969,39.67,47.51,39.8,39.67,36.61,34.58
102465439,0.6547,1.123,0.697,0.3843,1.7,0
149465,0.3032,0.3623,0.1973,0.6526,0.5285,0.5222
105378685,0.06787,0.06212,0.03613,0.09562,0.08462,0.1632
128218,0.0316,0.06325,0.04205,0.05564,0,0.04926
149466,0.01188,0.05436,0.02529,0.01395,0,0.03175
7075,0.02357,0.02247,0.03346,0.1291,0.1061,0.08049
4352,0.6941,0.9143,0.3986,0.879,0.7779,0.7907
105378687,0.4337,0.4366,0.4433,0.4277,0.5407,0.3245
991,1.175,2.549,3.481,4.307,1.283,2.557
64834,12.63,12.64,11.34,15.8,11.94,14.03
102466723,1.468,1.344,0.6253,1.379,1.525,1.308
112268225,0.2236,0.2715,0.2867,0.2465,0.3035,0.2561
112950,31.59,38.79,26.63,31.43,29.91,29.81
107984947,10.54,11.76,8.409,9.753,10.37,8.927
23334,9.863,11.63,9.769,9.977,10.01,9.408
100873952,8.884,10,8.242,7.881,8.666,8.296
102465440,0.2735,0.3129,0.2912,0.3211,0,0
81888,8.037,10.75,8.588,8.26,8.103,8.245
5792,83.36,126.6,92.39,85.64,87.34,111.4
9682,30.67,34.86,28.98,30.41,28.29,31.42
100132774,7.231,8.142,6.591,7.551,6.946,6.939
6487,4.969,5.59,5.833,4.61,4.763,4.373
101929592,43.39,47.93,27.33,36.39,44.23,25.15
102464830,0,0,0.6858,0,0,0
9048,1.068,1.234,0.9952,0.5909,0.8431,0.8693
105378688,2.43,2.517,3.042,3.393,4.76,3.043
101929609,8.848,10.04,7.963,8.209,9.204,7.902
9670,39.95,44.29,32.47,32.63,35.26,33.54
1802,11.98,13.47,11.32,12.14,11.23,9.497
533,89.41,105.5,85.39,79.15,83.38,81.91
8704,25.59,31.34,32.35,26.93,26.18,27.11
149473,8.222,9.822,8.241,8.827,9.244,7.115
6536,22.92,28.25,19.21,14.14,13.96,16.05
107984948,4.775,6.228,3.373,3.536,3.778,3.419
128209,0.2695,0.2855,0.1063,0.05273,0.1193,0.1334
105378952,0,0,0,0,0.01313,0.03942
55929,33.14,40.73,33.92,26.71,30.28,27.95
79033,35.5,41.12,38.97,36.1,35.09,33.85
100874278,0.8915,0.8362,0.9681,0.6698,0.9632,0.6829
106635545,0,0,0.09842,0,0,0
55182,12.59,14.81,11.83,11.93,12.66,12.86
107984951,0.07209,2.886,0.07675,0,0.07489,0.06422
100847089,0,0,0,0,0,0
107984950,7.359,8.965,7.009,6.719,7.198,6.717
79639,5.237,5.447,4.467,4.852,4.744,4.335
109623472,0.3994,0.4569,0.2126,0.2344,0.2075,0.7115
339541,0.8947,0.9884,1.045,1.206,0.9932,0.8197
105378690,0.3823,0.4374,0.6661,0.5713,0.5778,0.3406
26828,0.1721,0,0.9164,0.2021,0,0.1533
26830,0,0,0.4252,0,0.2075,0
11004,0.6687,1.151,1.32,1.684,0.8253,1.12
109623476,0,0,0.5825,0.6422,0,0
6202,755.7,894.6,819.1,943.5,895.8,887.2
